index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
128,6.728,-2.9893341064453125,-1.8539581298828125,-0.288818359375,0.5669998842243391,0.9624730841833362,0.9986456985374959
129,6.778,-2.3375244140625,-1.0321197509765625,1.0348663330078125,0.6873310258172484,0.9770961917224414,0.9576491921189673
130,6.828,-2.8173065185546875,-0.4259796142578125,0.0335540771484375,0.6470845117697933,0.99731269546534,0.8696130776405538
131,6.877,-1.1616668701171875,-0.000335693359375,1.08929443359375,0.699401773610517,0.9999216766975352,0.7416687140922242
132,6.927,0.0889434814453125,0.02166748046875,1.1436767578125,0.9998205830996904,0.9985745749796843,0.0889434814453125
133,6.977,0.6528472900390625,0.24176025390625,1.0478973388671875,0.9966970276372904,0.9960303574095107,-0.010793683719040624
134,7.027,0.7939605712890625,0.0167388916015625,0.6689300537109375,0.9996870621579254,0.9847118194485072,0.7939605712890625
135,7.077,0.9781494140625,-0.0029449462890625,0.6651153564453125,0.9999901977804576,0.9770555836206078,0.9781494140625
136,7.127,0.7700653076171875,-0.4200439453125,0.56915283203125,0.8046045077272379,0.9662602382251471,0.7700653076171875
137,7.176,0.282562255859375,-0.6250762939453125,0.8671722412109375,0.811218264647987,0.9658277722786048,0.282562255859375
138,7.226,0.264739990234375,-0.6641693115234375,0.7529296875,0.7499269959895493,0.9554227726215803,0.264739990234375
139,7.276,0.46197509765625,-0.3326263427734375,0.6163177490234375,0.8800159573322571,0.9433610942489744,0.46197509765625
140,7.326,0.56341552734375,-0.051177978515625,0.5992431640625,0.9963728775997829,0.9151744785812813,0.56341552734375
141,7.376,0.48822021484375,0.050750732421875,0.4750213623046875,0.9943411301064634,0.8969244327189414,0.48822021484374994
142,7.426,0.1954345703125,-1.1875,0.158050537109375,0.9950403226241789,0.8543959818470971,0.6440060135195259
143,7.475,-0.68707275390625,-2.6078338623046875,0.5647430419921875,0.9941546462022681,0.8267934919040706,0.680819873571254
144,7.525,0.488494873046875,-1.1951904296875,0.4171142578125,0.9987532910947499,0.8033186961079296,0.6464651639255997
145,7.575,0.90948486328125,-0.28546142578125,-0.38958740234375,-0.8066379560358511,0.7680717560220227,0.90948486328125
146,7.625,0.8353424072265625,-0.1536407470703125,0.19244384765625,0.78149108506799,0.7688818835085715,0.8353424072265625
147,7.675,0.8364410400390625,-0.1836395263671875,0.4978485107421875,0.9382075429447615,0.7669166158801266,0.8364410400390625
148,7.725,0.376739501953125,-0.8595733642578125,0.4340057373046875,0.45071535546715696,0.780470634674696,0.376739501953125
149,7.774,-0.60198974609375,-2.546356201171875,0.64239501953125,0.505960107648988,0.7728629985667542,0.4220925090115616
150,7.824,0.2205963134765625,-1.869384765625,1.464996337890625,0.4595711411373763,0.8003669121818133,0.34841746680722885
151,7.874,1.040496826171875,-0.597015380859375,0.2308807373046875,0.5108119107599952,0.7945122120064482,0.31395917782538507
152,7.924,1.1544647216796875,0.10791015625,0.7443389892578125,0.6840475265626271,0.8205540712957332,0.34594203726465905
153,7.974,0.50811767578125,0.0184478759765625,0.94384765625,0.9998090434628619,0.8339323996107323,0.50811767578125
154,8.024,-0.280303955078125,0.103424072265625,0.294586181640625,0.9435394277661828,0.8405297628600498,-0.280303955078125
155,8.073,-1.4188079833984375,-0.0929107666015625,1.0138702392578125,0.8965989354370042,0.8682543842325058,-0.14508048495362752
156,8.123,-6.0033721923828125,-1.173675537109375,-1.41064453125,0.7944959526849479,0.9551876618229345,-0.0667100861031223
